time,wheelspeed,airspeed,throttle,brake,gear_A,posx,posy,posz,gx,gy,gz
53.273001448251,21.459858308049,21.246010467962,1,0,0,697.85192871094,247.40301513672,176.35708618164,-2.1692306995392,-0.25440856814384,-9.0041160583496
53.533501451835,21.515133540836,21.334597252527,1,0,0,695.91778564453,242.23388671875,176.66984558105,-2.5069155693054,-0.33788722753525,-10.701473236084
53.794501457363,21.599251522031,21.426842329342,1,0,0,693.81604003906,237.06993103027,176.98295593262,-1.7387689352036,-0.64528381824493,-9.9645318984985
54.055501462892,21.707098698187,21.522399466812,1,0,0,691.57891845703,231.93489074707,177.28659057617,-1.8939938545227,-0.22008456289768,-9.9225749969482
54.311501469463,21.786946198398,21.615268853969,1,0,0,689.2705078125,226.94674682617,177.57662963867,-1.3477989435196,-0.62423038482666,-9.8347368240356
54.572001476772,21.89653609517,21.709648492964,1,0,0,686.78985595703,221.88084411621,177.86207580566,-1.9627639055252,-0.51746183633804,-9.8618383407593
54.827001481317,22.00509541042,21.822398999483,1,0,0,684.22680664063,216.93440246582,178.12977600098,-2.4642775058746,-0.30901610851288,-10.850045204163
55.082501485944,22.141859580274,21.935285852158,1,0,0,681.53509521484,212.0111541748,178.3807220459,-2.24795794487,0.24518974125385,-10.139585494995
55.33950150013,22.243490727385,22.057794338953,1,0,0,678.70825195313,207.10270690918,178.6117401123,-1.9456808567047,-0.35751113295555,-9.1327600479126
55.594501516782,22.378216356802,22.175885159952,1,0,0,675.78588867188,202.28848266602,178.81700134277,-2.2934045791626,-0.44977414608002,-10.225195884705
55.851001531817,22.492854605341,22.318720425587,1,0,0,672.6982421875,197.47308349609,178.99462890625,-2.4783592224121,-0.75962197780609,-8.6544103622437
56.103501550853,22.70364901987,22.461976907035,1,0,0,669.50860595703,192.80041503906,179.12814331055,-2.7929601669312,-1.0529264211655,-9.6691951751709
56.363001571968,22.882516281687,22.619230260353,1,0,0,666.04241943359,188.08172607422,179.2332611084,-3.1175951957703,-0.94116842746735,-9.0868740081787
56.617501588538,23.050435641286,22.758305361294,1,0,0,662.43463134766,183.56568908691,179.3095703125,-4.1895589828491,-0.58484977483749,-9.9215145111084
56.870001608506,23.229736612674,22.839472173045,1,0,0,658.61566162109,179.2523651123,179.38049316406,-5.6987099647522,0.073934823274612,-9.3757276535034
57.121501629241,23.427951194655,22.869489745032,1,0,0,654.52996826172,175.2093963623,179.45004272461,-6.5431308746338,0.17202651500702,-9.8799390792847
57.373001649976,23.49732734916,22.920715939205,1,0,0,650.12677001953,171.49906921387,179.52828979492,-7.1411838531494,-0.70634371042252,-9.6638889312744
57.623501670547,23.494897966196,23.019458931097,1,0,0,645.42999267578,168.1756439209,179.62197875977,-7.1587510108948,-0.76770496368408,-10.59429359436
57.873501691036,23.480344910899,23.145396331429,1,0,0,640.4755859375,165.2074432373,179.74438476563,-5.3495688438416,-0.38685727119446,-10.36743927002
58.128001708537,23.532985954777,23.295278176551,1,0,0,635.23742675781,162.46215820313,179.91006469727,-3.1630351543427,-1.3679866790771,-9.9408168792725
58.386001721025,23.608188675868,23.409413375879,1,0,0,629.79644775391,159.87362670898,180.12661743164,-2.4868094921112,-0.25077727437019,-9.9010152816772
58.647501727566,23.732186532849,23.5282257652,0.996094,0,0,624.19244384766,157.39823913574,180.39866638184,-1.3408784866333,-0.58847987651825,-10.559763908386
58.903501743451,23.813564232462,23.636075017407,0.945312,0,0,618.61474609375,155.0587310791,180.71002197266,-1.3959523439407,-0.07378688454628,-10.515946388245
59.160001758486,23.883917360766,23.724024465422,0.933593,0,0,612.99291992188,152.77331542969,181.06733703613,-1.0510672330856,0.46731281280518,-10.510199546814
59.418001770973,23.938004495483,23.791115023085,0.738293,0,0,607.30560302734,150.51545715332,181.46603393555,-0.33205154538155,-0.09695702791214,-10.11319065094
59.677501780912,23.636778783216,23.606916758167,0,0,0,601.58856201172,148.28271484375,181.91040039063,-0.044132232666016,1.4817246198654,-11.08278465271
59.937001791783,23.109535011458,23.157813254365,0.261906,0.337301,0,595.97772216797,146.12428283691,182.37446594238,-0.17951986193657,2.9789397716522,-9.0315628051758
60.190501796082,21.254750061443,21.758519558796,0.58204,0.539071,0,590.74353027344,144.12994384766,182.83865356445,-0.1257141828537,7.1215114593506,-9.1663665771484
60.444001802243,19.582691898745,20.053265893632,0.345235,0.499992,0,585.88787841797,142.29829406738,183.27600097656,-0.38976526260376,6.5397357940674,-9.5047283172607
60.696501808241,17.838135626312,18.317947017994,0.226184,0.554696,0,581.43988037109,140.63856506348,183.66363525391,-1.025098323822,7.2542290687561,-9.3845071792603
60.948001814075,15.689280429827,16.326031635795,0.329366,0.714855,0,577.45709228516,139.17037963867,184.01379394531,-0.14058496057987,8.3166208267212,-9.0607013702393
61.206501819193,13.467041453318,14.053952705199,0.35317,0.734386,0,573.88793945313,137.87286376953,184.32406616211,-0.41101866960526,9.1905651092529,-8.9826793670654
61.466501824558,11.246782687375,11.746794324923,0.341268,0.726574,0,570.85461425781,136.78367614746,184.58166503906,0.064819633960724,8.8489742279053,-8.659725189209
